V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,outcome
-0.6178381308737105,1.3904444920246697,-0.6411393698800936,-0.4625818919781321,-1.3872371613862615,-1.4739049280904335,-1.1138927357766064,-1.212981832666944,-1.257077013800808,-1.1015878457751036,-0.5934529383735966,0.6963612657556288,-0.8319387877583693,-0.503551830218236,0.06328724530051097,-1.215541705507627,-0.9893214293261396,-0.6152287901648649,-0.9341823970612226,-0.7894360704657265,-0.4198403437722128,1.3915421913567674,-0.7020663039390663,-0.5871239531592707,-0.4847751340144545,-1.2699854008200089,-1.1193734622993778,-1.206198071695774,-0.854658729087931,-0.6132358825792361,1
0.571135179834853,-0.9741022237387136,0.09387087485052913,0.12477730408672538,0.5432060011211403,-0.9768659354753524,-0.6153968080503635,-0.1839851149022934,-1.6473845279334138,-0.9741156426998464,-0.17479203250809605,-0.8506386193545012,-0.6434979331784481,-0.23954359686008173,0.32906417483974454,-1.1282073108962507,-0.7936682060566477,-0.6685488541035339,-0.9426504413241904,-0.8548160251803607,0.6870772209567774,-0.5917785133119755,0.822520722537403,0.6822026895345554,0.9736767639227708,-0.9684024665140708,-0.6360164929856671,-0.6130349606516323,-0.7043373991521268,-0.6913034939357754,0
0.12846253909371713,-1.025252693499573,0.1671249753891915,0.028446986009324996,1.4462125633253398,0.6543687012404282,-0.5931940452905383,0.9945367219885474,1.9310423072449656,0.4535730317430404,-0.016126400655537797,-1.1352401918437096,-0.2750243461389697,-0.10105468177628726,-0.5821710121519131,-0.3656507298137983,-0.9893214293261396,-0.4588340737490121,-0.7261104523140186,-0.11938601434407026,0.7946654702388474,-0.541341317377003,0.6380108735396648,0.3643002094908547,1.9985348543651456,1.1105812597551046,-0.14661995820849663,1.0359250189860825,2.20349133799316,1.569888880391207,1
0.6023492762973688,-0.5207230599492739,1.1906246834771306,0.4060959321003728,3.2806668392992244,3.452934914897914,2.886367741120699,2.764767751422876,0.6689264204236415,2.501626427818847,1.553942147267278,-0.4019832741883926,2.8602160139190875,1.4522194039095726,2.9971581379209464,4.194835208748291,2.8061390837090263,1.6342620532051204,0.13763006250867676,3.3124947299541594,1.096740170146198,-0.3851487106106381,1.6111515287374116,0.9755160274754284,2.3051163344120105,3.2938001835504624,2.7226529675271958,2.021741115309765,-0.08042306199921881,3.114630977446124,1
-1.122938964539878,0.1326079401780716,-1.1530949938693962,-1.0422687618244355,0.3867796675109645,-0.2870704878194512,-0.834915648896092,-1.1305394238278057,-0.39621184244291,0.8770640175152843,-0.7632972851975852,1.528412996790958,-0.8383685282033534,-0.6033517785484624,2.2511176339511687,0.497083539205233,-0.38805051799168666,-0.8228366986920228,1.6679266328878215,0.550664041777586,-1.1584750551895016,0.055770002240247536,-1.1499490825545429,-0.9657967415428168,0.4481085124138612,-0.4796410829919076,-1.1384028868151992,-1.743528697037633,-0.33904040382425843,-0.005305121802785474,0
-0.3510994883758464,1.2555932535642216,-0.43701558410943936,-0.5597646907464832,-0.1770661622748077,0.31354196344722973,0.5406521275120563,0.23763345609123712,-1.308145286677971,0.8359896409688126,-0.83181198986119,-0.5332262923299129,-0.5881032462678151,-0.6387433901809877,-0.7690141919407728,0.497083539205233,0.5941909432240999,-0.4413308308755282,-0.6668341424732455,-0.25090176140009746,-0.6805349478018441,0.854630105597387,-0.5491016871893288,-0.620319294998088,-0.0030042367979536025,1.2389685152446714,1.2549426937880228,0.4867280887810682,-0.4796635834416234,0.8622973391595999,0
-0.48163116449182247,-0.5207230599492739,-0.4394848234534388,-0.602957045754639,0.30856650070587605,-0.05758048437203071,0.16558850800992575,-0.4463370129899547,-0.779223889021636,0.901142100318389,-0.5346745338463988,0.7797477137460976,-0.5035274296453307,-0.48772452563723095,-0.5032372624015392,0.7489237691907238,0.08203401268797643,-0.6465077334480355,0.7437000876153576,1.111495560832599,-0.3908742766578092,-0.2370911354466876,-0.35804471451747766,-0.5179230818127413,0.15466623865471912,0.4266966711077086,0.09112801559118656,-0.41435042025059393,-0.11921566327297492,1.1601723385200102,0
-0.5497346476827665,-1.036877800263405,-0.3851615578854423,-0.3838695081803744,-0.7330906753800701,-0.7956597198819684,-0.8662754833026245,-0.7795600033900985,1.591803065989523,-0.0846429367969371,-0.7961122226943643,-0.7424175118538278,-0.8324333831772142,-0.5789513506527464,-0.7693472457371879,-0.9068559424566752,-0.9878638028744195,-0.952814483734006,-0.05592523493058277,-0.6503619471421115,-0.6143267943974932,-1.3515904649775232,-0.5577319865779329,-0.7144605819060569,-0.8176350266367647,-0.46692947353749503,-0.7074367512440397,-0.6048198265156017,0.6663345125205818,-0.5346146002201692,0
-0.685941614064654,-1.4925819854056108,-0.540723636557433,-0.6421711575383596,-1.5372642358942037,-0.7850562213728466,-0.8009215883994106,-0.7878068214046418,-0.009552062087244151,0.22553942401952384,-0.45714473646389886,-0.5390270887118586,-0.5124301471845396,-0.46728092388676606,0.30741567807276465,-0.32991287012627846,-0.5477268702028196,0.1659344565961818,1.5953433963480996,-0.09746672316806558,-0.7074320101223617,-1.611911476254799,-0.8324135843600488,-0.7745283433286787,-1.2556085695608563,-0.6588747762991246,-0.6508757413481473,-0.7432600499190817,3.948573211060703e-4,-0.16531604153356305,0
-0.8051227096488064,0.4929862498568568,-0.7683051960960862,-0.7527094871316008,-0.4316144687859127,-0.8594700591243616,-0.5870475177468578,-0.822855797966451,0.5011306666843895,-0.750331108412171,-0.674228169134899,0.24136129954676724,-0.5821681012416758,-0.5754341718569674,-0.3943286709738082,-0.5476904525971019,-0.5888054338421982,-0.4413308308755282,-0.11883070659834204,-0.17796343041787543,-0.808813245022774,1.0596329019782411,-0.6818297398554437,-0.6888176194273937,0.1108688843623099,-0.283882297393954,-0.10635618845209872,-0.5400115461091374,1.1059839936231488,-0.3635302604388176,0
-0.3539371335088023,-0.1626697716232554,-0.516442783008101,-0.3685248557432661,-0.6982502647123487,-0.960581991336344,-0.9985763526969044,-0.7272442516103388,-0.2721888940269422,-0.7078403740537526,-0.7301217439920503,0.24136129954676724,-0.62767087977541,-0.5224566662455477,-0.6657675150520983,-0.935669591829738,-0.9878638028744195,-0.255439908876582,-0.5978800677605094,-0.7886802328389678,-0.3929432814516954,0.40720336746456953,-0.5095213486140077,-0.5349598445554148,-0.997204179235642,-0.8177698944792818,-1.1897391932546066,-0.494371912020078,-0.02869959363421125,-0.723970083084965,0
-0.5071699706884264,-0.9624771169748816,-0.5304351392907669,-0.5364635518605041,-0.5553334780957788,-0.6023352202781597,-0.5086479317305262,-0.7272442516103388,-0.3196094331271652,-0.35233456325497764,-0.722909669816934,2.6569992215119307e-4,-0.7557710932562488,-0.5136637192561004,-0.9938255045209516,-0.6504367991987211,-0.22539265712930845,-0.4341998800752198,-0.8857935727014077,-0.5944299627619619,-0.6970869861529317,-0.5950325259529413,-0.6898648461827644,-0.6366535108235378,-1.391380367867325,-0.3773126268838865,-0.6925775028815594,-0.8019830457803382,-0.6316012717638343,-0.4255414127220263,0
-0.4702805839599982,0.7324634491917916,-0.3851615578854423,-0.4185370562790257,-0.04054863476047169,-0.23026603152058467,-0.4317536177657082,-0.4932407904476703,-0.8011102916832771,-0.1540444695823548,-0.674228169134899,-0.5694812697170732,-0.5787059333097613,-0.5136637192561004,-0.4379587183041837,-0.2712804440764414,-0.5155928325171766,0.17889982168765148,-0.2881915918576944,-0.7886802328389678,-0.1632837493303533,0.9766555796336098,-0.18335555103091003,-0.3138332023592716,0.31233671410739305,0.5442790585610245,-0.02439065716228858,0.485206767644766,0.493384165175087,-0.2422763108850447,1
1.1613653674897,2.0391254494464826,1.1371244976904666,1.074440793805523,3.0886890662321917,2.3660763177129365,2.870060627229302,2.764767751422876,0.7199946933008043,2.5837751809117906,1.2045171534828938,4.2620382917828445,1.4372649939022035,0.5841357123763911,1.871436306037978,0.8600461766566054,2.1644521662132497,0.6764457070727997,0.18480916625949603,5.338139569667683,0.525694847033672,1.9040491823089043,1.036790224599292,0.9579523545448372,2.318255540699733,1.7709493709118376,1.9595586645249872,1.4710228639684482,0.3980190203771034,2.5332764247910484,0
-0.2120548768610024,0.025656957950819053,-0.3818692387601092,-0.2775935820418851,-1.957482250274268,-0.9774339800383408,-0.7869978219229101,-0.5950374503146902,-0.4035073099967907,-1.0236881661180015,-0.35725750913853827,-1.0752382042679594,-0.5144085288599194,-0.3762739225459869,-0.5961592716013466,-0.6308926571821089,-0.481139843658343,-0.23923320251224503,0.1642439159065747,-0.6851304779730153,-0.010177394582792373,-0.8179323918591087,-0.22472146879008031,-0.3054026393525877,-1.663361938023186,-0.7955245779340598,-0.555009622880533,-0.7695789055771061,0.11515630275596722,-0.8895177128410299,0
1.4110781391898286,-0.5137479958909754,0.9519315468904777,1.2307289204797716,-1.6360972375842695,-0.9685346152181852,-0.6485127931836618,-0.3630956936556575,0.11082315255178382,-1.6766291174257106,0.23701740289104384,-1.3435250369329457,0.30216850765307207,0.1112949880188642,-0.669431106812664,-0.910708930454236,-0.555015002461419,-0.0204426665936945,-0.642639730293338,-0.8007736348671082,1.440194965931268,-0.9659899670230592,1.584367840979675,1.4058260142749128,-1.478099129366295,-0.5781560562636049,-0.19742900099633212,0.9020487589915084,-0.23397710870783608,-1.014093688409975,0
-0.5894616795441501,-0.08826908833473199,-0.4477156212667717,-0.703265607056475,0.3867796675109645,1.5007551000935382,-0.17485385430739273,-0.4306165161497314,-0.33055263445798577,0.4266622333160402,-1.03338946305569,-1.549453308492016,-0.7285683452197773,-0.6372046244578344,-1.0990705041881168,1.3006269781168098,0.08700319377338528,-0.7729200430898646,-0.5301357136567684,-0.4610246216390377,-0.5481186409931427,-0.29891737562504034,-0.1744276551116643,-0.5753562922957746,0.8510441719040251,3.2938001835504624,1.357040109956032,1.052659551485404,2.871047351579043,1.9851421322876903,1
1.7402449746127244,0.59296216802581,1.8614347052637563,1.5234139577060914,0.5858677284693704,2.1710476844201616,1.9179760546469704,2.03801691389124,-0.9506673765378278,-0.07331207430135812,-0.2299643999477358,-0.6552242912377072,-0.1142808350143652,-0.08258949309844808,-1.255605788503204,0.9840118774476896,0.4865253530402449,0.7072384491650401,-0.8591797193035096,-0.5649522953183695,1.6636474836709516,1.0433628387734122,1.5635360838347698,1.5235026229098738,0.688993961022112,1.3870587653885778,1.9466167385318591,2.4492323546106207,-0.10305207940890997,0.25270556537556327,1
0.34412356919837295,0.15585815370573547,0.47042987481050685,0.3370449961333868,0.29434592492313333,-0.2923722370740118,0.5945910426912924,1.002783540003091,0.20931196452917072,-0.2546058742306139,0.06140339672696237,0.3791302136179761,0.894693819429307,-0.1894237990202324,-0.5225543825936139,0.28321478513773213,-0.4138902596358119,0.9179256319014218,1.0013705773313717,-0.6390243827407298,0.25465521903461114,-0.02395330746341785,0.6469387694589105,-0.08708618482533917,-0.3665222774249499,-0.4472264788831554,-0.6518344025328235,0.9781148158066072,-0.13214653036422727,-0.7427948971709393,1
-0.9016026441693102,2.343703246658876,-1.1609142517920623,-1.0078853739561011,0.7422940620795472,-0.0922312027143392,-0.9323820142315956,-0.9182096312596092,0.5813808097770752,0.6773575660307147,-0.722909669816934,0.24136129954676724,-0.6494330782045873,-0.5714773457117162,-0.7004051098792665,-0.32600404172295594,-0.555015002461419,-0.6090702417464169,0.5900655702729458,-0.6915550978004648,-0.7012249957407036,3.2105352576567303,-0.6764730023038963,-0.6438546167250803,1.1225877685169623,0.7578340973951558,-0.4500362231584957,-0.41435042025059393,1.5327026076344643,0.4105018010962264,0
-0.4504170680293067,-2.071512302244433,-0.3884538770107753,-0.5410101155455732,0.08388140333853226,-1.00754034187674,-0.7557634268540036,-0.8246597894071325,-0.8157012267910385,-0.8098181365139584,-0.7441852886335271,-1.3527700561666716,-0.7028493834398405,-0.4982760620245676,-0.05261547585193652,-0.9755396415436274,-0.7672984184300787,-1.0109965595819763,-1.0612030610057368,-0.791703583346003,-0.6826039525957299,-2.1455695493732136,-0.6779609849571038,-0.5783421166939752,-0.1475355059629038,-1.1651781808683772,-1.0068745722776329,-1.2681158419432643,-1.1892449150740756,-1.016862043422618,0
-0.10138671667571882,-0.2998460314364703,0.011562896717200712,-0.038898988575760095,0.0824593457602575,-0.4980043688759084,-0.04928907734363591,-0.4726237454113118,-0.6041326677285044,-0.2546058742306139,-0.4776991478629802,-0.3912880558591804,-0.18500797990919116,-0.4239756599637382,-0.5751768824271964,-0.5515992810004244,-0.3466406756132808,0.1967271986884224,-0.49263437477791217,-0.2233136880234022,-0.05983350963605516,-0.03696935802728192,0.6320589429268348,0.07818797745152406,0.19408385751788795,-0.3086699358300586,-0.1600412147939626,0.05163024379870205,0.11677266114237354,-0.08890944318461058,1
-1.046322545950066,0.4023104170989688,-1.0337484255760705,-0.8808657510044847,0.5858677284693704,-0.5180752767681743,-0.5875492750973624,-0.5218469404356176,-0.34149583578880627,1.459187078225628,-0.7975546375293876,0.2268593085919031,-0.7676413833085273,-0.5938993605348067,0.07894077373201976,-0.05797009406655795,0.43318947605685815,0.26803670669150537,1.0013705773313717,0.07939928149348824,-0.8646763744576949,0.6154601764863902,-0.9794262704969564,-0.8245848111808636,0.4612477187015837,0.02119632951194755,0.13762308304797938,-0.38072922313832014,0.6534036454293304,0.9774609076855578,1
-0.07868555561207081,1.0998168229288754,-0.18885703003745416,-0.1991653584744443,0.6427500316003433,-0.35409974625211355,-0.453705501850281,-0.6324058444430899,1.09206353854871,0.8756476597033376,-0.6709827357560968,0.11628162756106387,-0.62767087977541,-0.4967372963014144,-0.385336218470601,-0.5030181279877023,-0.36221077634756144,-0.5119920706240377,0.7437000876153576,-0.30607790815348834,-0.27914801778796733,1.005941693402303,-0.4821424677949885,-0.340881258672382,1.481726073714717,-0.1675710708860791,-0.1916770338882754,-0.24487524566655355,1.1787201210114413,0.33464887374980234,0
0.6023492762973688,2.3251030758367444,0.5897764431038327,0.5760237498298286,1.3253376691720222,1.20915889109269,0.9671458754409004,1.108703608877382,1.0373475318946062,0.6292014004245052,1.1623265195584638,-0.31877810108485977,1.4832623678547827,1.3203251990678635,1.225311940992724,0.9142113702455024,0.4888443042134354,-0.1095795515975484,0.26465072645319065,0.37039676779561753,0.6063860339952246,1.5916639687761736,0.703482110280798,0.5926279575885403,2.007294325223628,1.2459599004445985,0.6265402872328116,0.9416031085353596,0.7730141660234106,0.45867117831621895,1
0.0348202497061692,0.3976603743934362,0.011562896717200712,-0.2176357734450373,0.1016571230669614,0.18478519583646583,-0.5260839996605584,-0.3630956936556575,1.5553257282201205,-0.7078403740537526,0.833095333464405,1.653492668776661,0.8848019110524085,0.7586757101169193,-0.2994083389955106,0.13244568958100816,-0.023312626322688,0.2826227424194087,1.8046250617042985,-0.3824175084561248,0.31465635805730385,0.7700257769322725,0.18566414696456585,0.04674900290576585,-0.8439134392122097,-0.3175680624481473,-0.5756208383510701,-0.4526877128854039,1.2466071732405146,-0.8668172017373551,1
0.6307257276269291,0.9300902641769312,0.5239300605971702,0.379669030680909,-1.1326888548751568,-0.38060849252491785,-0.41908424466546895,-0.7025037975667087,1.1686659478644548,-1.0350190286135803,1.2045171534828938,0.4987716389956052,0.596947377284655,1.4192458526991454,-0.8779227833685038,-0.2238160991789543,-0.021324953888524484,-0.4280413316567718,-0.29907907733865263,-0.6008545825894116,0.8505285996737683,1.0401088261324458,0.828472653150233,0.9772723947684876,-1.2380896278438929,-0.4135407138289621,0.263687028832892,-0.5130841619965925,0.532176766448843,-0.768263763287257,1
0.5512716639041609,1.980999915627324,0.9231237545438132,0.9283824354226798,-0.8397449937506449,-0.7307132915135978,-0.7004446789608799,-0.02858413794074149,0.005038873020516231,-1.3692794722331452,0.37801345301456735,0.12171987416913813,0.2205602635436574,0.7586757101169193,-0.853942910026618,-0.7325221956684931,-0.4092523572894305,-0.3311252275980362,-0.21318891409998095,-0.3756149698152957,0.8505285996737683,0.7846688338166191,0.19459204288381116,0.3326855982157905,-1.2862667175655431,-0.952512954696055,-0.7932369272725542,-0.2260108635764089,-0.5556324276027294,-0.9133255659497616,1
-0.6348640016714462,-0.6020988072960967,-0.6444316890054267,-0.5790875864080265,0.11445564127143032,-1.1539064909401526,-1.0792965664593197,-1.0577612548494604,-0.9762015129764088,0.4620711786147229,-0.5498198896141432,-0.4351565784976442,-0.6494330782045873,-0.461125860994153,-0.6657675150520983,-1.046568637672573,-0.9473484130913872,-1.000462200445157,-0.286981871248699,-0.11409515095675876,-0.4984625259398795,-0.6470967282083965,-0.5461257218829139,-0.5288125590297078,-0.4935346048729366,-1.0015162091428154,-1.0046217184936437,-0.8982826737082534,-0.6800920233560293,0.5195749885943692,0
-1.405852184295591,-0.7602002592842088,-1.236226051784058,-1.1675834233941516,1.4604331391080836,-0.03485870185248428,-0.7869978219229101,-0.9076433956784752,0.4245282573686448,1.8642654124425584,-0.24222492604543333,0.7598074761831592,0.010851805953404013,-0.4773928129246304,1.515068743873843,0.15254823565523798,-0.30489955449584777,0.14486573832254362,0.5029656864252788,1.1439965787832265,-1.2122691798305365,-1.180754801326811,-1.209765985213487,-1.0471165472114543,0.4174503644091745,-0.4205320990288892,-0.915849692792633,-1.0884478157460007,-0.6881738152880618,-0.07838969413656581,0
0.037657894839125135,0.5325116128538844,0.10374783222652832,-0.26679549328984625,0.8133969409932638,0.5540141617790976,0.35374751444912184,0.4407113496993679,-0.9543151103147676,0.6504467676037164,-0.7622154740713177,-0.26258288613476105,-0.7978117038580685,-0.5415813259475954,-0.6957423567294554,-0.12218656069256988,0.06613263321466878,-0.30827377162432085,-0.7188521286600464,0.033671105074582194,-0.3825982574822655,1.181658376014464,-0.5095213486140077,-0.357039837768526,0.614538458725016,0.2398360121278436,0.2775876160106961,0.5840926415043947,-0.8384951452238659,0.4946597934805807,0
-0.13260081313823463,-0.6020988072960967,0.12020942785319425,0.07334430239938204,0.9129409714724668,0.46502051357754,-0.5229480162199052,0.961807162993328,2.066008456991755,-0.4302342429120798,-0.2937912563975149,0.1942298289434588,-0.39075967414868507,-0.35473120242184103,1.79483393286251,-0.2964086266692287,-0.7751165966711218,0.13352104386750757,0.06141766414196811,-0.7886802328389678,-0.1632837493303533,-0.09228757292370296,-0.1744276551116643,-0.2716803873258527,1.4335489839930675,-0.23684934241262756,-0.1935943562576276,0.7544806087702165,0.5273276912896232,-0.6381510776930254,1
-0.8136356450476743,0.2256087942887263,-0.8329169589307487,-0.7581085315076203,-0.6833186601404692,-0.6886779938524366,-0.8573692903311694,-0.6380755318280884,-1.519713845740505,0.4167477286324109,1.301519551138208,1.5411022388764644,1.4832623678547827,-0.24789689650005672,1.158701181709708,0.3429640193028043,-0.5712476606737541,-0.27974996842308747,-0.2652069002867819,0.04009572490203184,-0.7260530532673354,-0.03208833906583282,-1.0056147651934093,-0.7462508299104269,-0.7913566140613191,-0.615655304154122,-1.224442728139883,-0.8996518627309252,-2.157443588531567,-0.3779257065045629,0
-0.2716454246530786,-0.4091220350164888,-0.3205497950507792,-0.4264935427278966,-0.6769194010382342,-0.8611741928133276,-0.5629631649226408,-0.7383259133173815,0.42088052359170486,-0.3565836366908199,-0.4250510063846313,-0.25170639291861296,-0.4639597961377359,-0.3784721592933486,-0.0772614567866525,-0.6174909597992889,-0.6984586964602169,-0.885880786449294,-0.4345677855461342,-0.7546675396348229,-0.5481186409931427,0.09969917289328772,-0.5916579910710653,-0.3192779409677549,-0.5066738111606591,-0.6715863857535372,-0.5363157297793484,-0.8019830457803382,0.4626733558333633,-0.7328288191254237,0
1.5330968799069364,0.31860964839938016,1.3346636452104552,1.4552155024300557,-0.584485658450403,-0.17516570891068434,0.19569394904019727,0.6739416716731731,-1.570782118617669,-1.2191455441667298,0.33942885617769525,-0.7895489824571362,0.4886309805576136,0.1869143321281108,-0.5415384489892736,-0.14173070270918242,-0.3098687355812564,0.1756584804147842,-1.1749167982513016,-0.25997181292120286,1.2519155296876454,0.26239980494158494,1.2897472756445776,1.2688293654163014,0.17218518037168332,0.6891914063413281,0.10406994158431436,1.4542883314691266,-0.8481932955423047,-0.06177956406070679,1
-0.824986225579498,-1.4344564515864515,-0.765012876970753,-0.7779997476297973,3.2806668392992244,2.678500827356702,0.7952939828931016,1.70041280142087,0.45735786136110734,4.906601992505374,-0.3565363017210265,-0.05411676615858931,-0.18500797990919116,-0.3826488091133361,1.3618639975229063,3.4175367605447367,0.9675420821078072,2.29873701414294,0.6190988648888344,3.2255734028769005,-0.8005372258472299,-1.611911476254799,-0.6779609849571038,-0.7211347776196815,1.4291692485638272,1.1614276975727549,0.8201898465373925,0.5460596130968451,-0.4780472250552171,2.2841244736531583,0
-0.07301026534615894,-0.2486955616756108,0.022262933874533614,0.027878665548691554,-0.6235922418529468,-0.5309509535292507,-0.4368966306083796,-0.5638541696971979,-0.6624964081595479,-0.9117958989741644,-0.49320510733948014,0.4045086977889884,-0.5119355517656947,-0.28790480530204177,-0.33337982622984863,-0.07248859956461284,-0.15748051562872287,0.02817745249931669,0.27553821193414896,-0.3125025279809378,-0.6060507752219495,-0.4046727864564333,-0.4577395522823847,-0.4555720429091425,-1.102317829537424,-0.5946811485543412,-0.6125292939611017,-1.0184670434761096,-0.6251358382182082,-0.839687322613452,0
-0.7171557105271703,0.9300902641769312,-0.5526582933867653,-0.6327938699379047,-1.310446052159448,-0.8479198196769254,-0.6941727120795734,-0.8445036952546277,-0.443632381543133,-0.15829354301819704,-0.032353567549549454,2.828153936120655,0.1122438668166162,-0.2934003971704464,-0.34303838632588607,-0.4583458033783025,-0.1945837343997745,-0.4341998800752198,-0.24464164993386103,-0.0887745904603398,-0.6122577896036072,0.5650229805514176,-0.6785561780183871,-0.6557979143178823,-2.0452748674529944,-1.0093338489572792,-1.006011777211424,-1.01101256990823,-1.5626237023339764,-0.895608093868845,0
